"Lat","Lon","Area_ha","S","N","min_DBH_cm","Tree_def","Notes","Numerical_ID","Plot_ID","Dataset","Ref_short","Ref_long","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK"
-12.81,-51.85,1,77,604,10,"all stems",NA,1558,"FLO-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",33453,24200,12209.75,25.5,26.2,71,16,79,26,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
5.17,-58.69,1,51,455,10,"all stems",NA,1559,"FMH-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49580,24024,11685.25,26.5,27.2,79,360,41,48,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
5.17,-58.69,1,36,363,10,"all stems",NA,1560,"FMH-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49580,24024,11685.25,26.5,27.2,79,360,41,48,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
5.18,-58.7,1,52,638,10,"all stems",NA,1561,"FMH-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",53017,24048,11656.0830078125,26.4,27.1,80,363,41,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
5.56,-2.39,1,95,567,10,"all stems",NA,1562,"FUR-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52995,22543,8781.0830078125,26.4,27.5,74,178,52,56,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.39,-7.62,1,54,345,10,"all stems",NA,1563,"GBO-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49959,19925,9404.5,25.9,27.1,75,284,40,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.4,-7.62,1,53,404,10,"all stems",NA,1564,"GBO-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49947,20516,9371.9169921875,25.9,27.1,75,281,40,39,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.4,-7.61,1,57,344,10,"all stems",NA,1565,"GBO-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51178,20061,9226.75,25.9,27.1,75,279,40,41,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.39,-7.6,1,58,350,10,"all stems",NA,1566,"GBO-08","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49499,19557,9065.25,25.8,27,75,278,40,36,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.4,-7.59,1,61,313,10,"all stems",NA,1567,"GBO-10","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48476,19376,9177.75,25.8,27,75,273,41,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.39,-7.59,1,52,414,10,"all stems",NA,1568,"GBO-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51134,19283,9228.3330078125,25.9,27,75,274,40,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.41,-7.63,1,70,282,10,"all stems",NA,1569,"GBO-13","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49082,19496,13749.75,25.9,27.1,75,277,41,31,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.41,-7.62,1,69,427,10,"all stems",NA,1570,"GBO-14","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49082,19405,8885.8330078125,25.9,27.1,75,275,41,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.41,-7.61,1,67,394,10,"all stems",NA,1571,"GBO-15","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50379,19776,9475.9169921875,25.9,27.1,75,272,41,30,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.41,-7.6,1,63,340,10,"all stems",NA,1572,"GBO-18","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48048,20484,9455.6669921875,25.9,27.1,75,268,41,32,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.41,-7.6,1,68,372,10,"all stems",NA,1573,"GBO-19","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48048,20484,9455.6669921875,25.9,27.1,75,268,41,32,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
-1.11,-47.8,1,147,493,10,"all stems",NA,1574,"GMT-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44378,23029,12256.4169921875,26.6,27.1,84,147,69,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.02,114.8,1,181,570,10,"all stems",NA,1575,"GMU-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",41486,26585,12833.6669921875,27,27.3,91,805,15,111,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
4.05,114.86,1,183,714,10,"all stems",NA,1576,"GMU-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",56995,24681,12072,25.6,25.9,92,751,14,250,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
4.15,114.89,1,112,696,10,"all stems",NA,1577,"GMU-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",41421,25752,12729,26.6,26.9,92,782,15,76,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
4.13,114.89,1,69,536,10,"all stems",NA,1578,"GMU-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",63420,23916,11613.5830078125,25.1,25.3,93,713,14,794,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
0.63,10.97,1,71,441,10,"all stems",NA,1579,"HAB-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",34266,20477,12655.1669921875,23.9,24.8,76,58,65,114,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.7,10.9,1,105,363,10,"all stems",NA,1580,"HAB-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",47715,21349,8332.0830078125,23.7,24.6,75,61,65,65,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.63,11,1,84,446,10,"all stems",NA,1581,"HAB-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46373,21711,13432.25,23.7,24.6,76,58,65,68,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.54,11.14,1,84,279,10,"all stems",NA,1582,"HAB-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46050,20304,13303.1669921875,23.5,24.3,77,55,66,106,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.73,10.88,1,109,445,10,"all stems",NA,1583,"HAB-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48859,21427,13333.1669921875,23.6,24.5,76,64,64,78,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
-13.91,-60.82,1,141,582,10,"all stems",NA,1584,"HCC-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49896,26082,14109.1669921875,22.5,23.4,71,64,68,35,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-13.91,-60.82,1,112,725,10,"all stems",NA,1585,"HCC-12","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49896,26082,14109.1669921875,22.5,23.4,71,64,68,35,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.53,-60.74,1,88,529,10,"all stems",NA,1586,"HCC-21","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",99221,17281,10916.6669921875,21.4,22.5,70,66,67,76,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.53,-60.73,1,108,645,10,"all stems",NA,1587,"HCC-22","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",78190,17856,11855.25,21.3,22.3,71,65,67,55,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.56,-60.75,1,122,712,10,"all stems",NA,1588,"HCC-23","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46210,16487,9765.1669921875,21.1,22.2,71,65,67,69,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
7.62,-61.25,1,69,689,10,"all stems",NA,1589,"IMA-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46591,28392,12373.3330078125,25.9,26.6,81,210,39,31,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
7.62,-61.25,1,69,675,10,"all stems",NA,1590,"IMA-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46591,28392,12373.3330078125,25.9,26.6,81,210,39,31,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.53,-58.78,1,74,563,10,"all stems",NA,1591,"IWO-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46960,23212,11685.6669921875,26.8,27.6,80,252,53,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.61,-58.73,1,55,678,10,"all stems",NA,1592,"IWO-09","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48109,24002,11552.1669921875,26.7,27.5,79,269,51,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.62,-58.72,1,62,447,10,"all stems",NA,1593,"IWO-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49048,24281,11671.6669921875,26.8,27.6,79,268,51,30,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.73,-58.72,1,81,450,10,"all stems",NA,1594,"IWO-12","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49129,24151,11733.3330078125,26.8,27.6,79,284,49,57,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.63,-58.74,1,40,603,10,"all stems",NA,1595,"IWO-21","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46925,23560,11497.0830078125,26.7,27.5,79,270,51,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.62,-58.72,1,69,445,10,"all stems",NA,1596,"IWO-22","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49048,24281,11671.6669921875,26.8,27.6,79,268,51,30,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-1.07,-77.62,1,239,723,10,"all stems",NA,1597,"JAS-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",42180,30207,12342.8330078125,23.8,24.2,88,682,23,79,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-1.08,-77.61,1,218,647,10,"all stems",NA,1598,"JAS-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",29878,29953,12403.75,23.8,24.2,88,678,23,46,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-1.07,-77.61,1,245,823,10,"all stems",NA,1599,"JAS-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",32643,30197,12291.5,23.8,24.2,89,681,23,55,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-1.06,-77.62,1,180,534,10,"all stems",NA,1600,"JAS-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",23638,30031,12277.25,23.9,24.3,89,688,22,59,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-4.88,-73.63,1,262,620,10,"all stems",NA,1601,"JEN-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",43429,28595,12637,26.7,27,82,457,21,17,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-4.9,-73.63,1,122,733,10,"all stems",NA,1602,"JEN-12","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",42699,28547,12892.0830078125,26.8,27.1,82,459,21,21,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-0.89,-52.19,1,150,572,10,"all stems",NA,1603,"JRI-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46586,22223,10891.25,26.8,27.5,82,210,51,99,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
6.15,-0.92,1,83,529,10,"all stems",NA,1604,"KDE-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",15437,22948,14357.75,25.8,26.9,73,156,46,49,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
6.15,-0.92,1,93,535,10,"all stems",NA,1605,"KDE-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",15437,22948,14357.75,25.8,26.9,73,156,46,49,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
6.08,116.55,1,146,462,10,"all stems",NA,1606,"KIS-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",37390,3811,16543.583984375,6.7,8,70,378,22,320,0,"Montane Grasslands and Shrublands","Indo-Malay","Indo-Malay"
6.08,116.55,1,146,509,10,"all stems",NA,1607,"KIU-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",37390,3811,16543.583984375,6.7,8,70,378,22,320,0,"Montane Grasslands and Shrublands","Indo-Malay","Indo-Malay"
1.23,17.91,1,12,297,10,"all stems",NA,1608,"KOL-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44164,26049,13975.4169921875,25.2,26,84,246,30,20,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
4.19,114.02,1,253,635,10,"all stems",NA,1609,"LAM-03 (incl. LAM-05)","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",59761,26827,13314.25,26.5,26.9,89,545,24,123,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
4.19,114.02,1,196,659,10,"all stems",NA,1610,"LAM-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",59761,26827,13314.25,26.5,26.9,89,545,24,123,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
4.18,114.02,1,192,469,10,"all stems",NA,1611,"LAM-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",58233,27562,13698.5,26.7,27.2,88,546,25,159,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
-12.57,-70.09,1,189,590,10,"all stems",NA,1612,"LAS-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44800,34474,13856.6669921875,25,25.8,74,375,45,53,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
1.32,28.65,1,95,426,10,"all stems",NA,1613,"LEN-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40586,27936,13863.1669921875,24.2,24.7,85,234,29,42,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.32,28.65,1,50,339,10,"all stems",NA,1614,"LEN-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40586,27936,13863.1669921875,24.2,24.7,85,234,29,42,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.31,28.65,1,77,404,10,"all stems",NA,1615,"LEN-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40637,27959,14054.5,24.2,24.7,85,235,29,46,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.31,28.65,1,37,290,10,"all stems",NA,1616,"LEN-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40637,27959,14054.5,24.2,24.7,85,235,29,46,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
-14.58,-60.83,1,105,585,10,"all stems",NA,1617,"LFB-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",64257,26044,14523.3330078125,23.9,25,69,64,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.58,-60.83,1,83,554,10,"all stems",NA,1618,"LFB-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",64257,26044,14523.3330078125,23.9,25,69,64,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.8,-60.39,1,89,656,10,"all stems",NA,1619,"LGB-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",58371,14007,7641.66650390625,21.1,22.2,71,66,66,36,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-1.89,13.22,1,67,490,10,"all stems",NA,1620,"LKM-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",54769,27005,15765.3330078125,24,24.9,75,41,60,75,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-1.9,13.21,1,55,550,10,"all stems",NA,1621,"LKM-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",58649,26141,10774.6669921875,23.6,24.6,74,42,60,99,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-1.9,13.21,1,55,427,10,"all stems",NA,1622,"LKM-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",58649,26141,10774.6669921875,23.6,24.6,74,42,60,99,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-1.59,13.76,1,88,462,10,"all stems",NA,1623,"LKM-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48757,25994,15497,24.3,25,76,54,56,129,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-1.4,13.73,1,66,467,10,"all stems",NA,1624,"LKM-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51864,26299,10838.5830078125,24.3,25.1,77,58,55,58,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-1.31,13.72,1,75,454,10,"all stems",NA,1625,"LKM-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48543,24393,15090.5830078125,24.3,25.1,76,60,55,77,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-3.06,-69.99,1,232,604,10,"all stems",NA,1626,"LOR-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50557,25597,10892.5830078125,25.8,26.1,86,497,20,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.06,-69.99,1,226,578,10,"all stems",NA,1627,"LOR-02 (incl. LOR-03)","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50557,25597,10892.5830078125,25.8,26.1,86,497,20,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-14.4,-61.14,1,80,566,10,"all stems",NA,1628,"LSL-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",60032,26012,13901.9169921875,24.2,25.2,70,63,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.4,-61.14,1,78,632,10,"all stems",NA,1629,"LSL-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",60032,26012,13901.9169921875,24.2,25.2,70,63,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-2.45,16.55,1,41,447,10,"all stems",NA,1630,"MAL-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",54748,28223,14120.5830078125,25,25.6,82,103,46,48,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.46,16.55,1,37,476,10,"all stems",NA,1631,"MAL-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50381,28010,13972.5,25,25.6,81,103,46,48,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.46,16.56,1,38,318,10,"all stems",NA,1632,"MAL-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48633,27922,13939.0830078125,25,25.6,82,104,46,55,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.46,16.56,1,44,336,10,"all stems",NA,1633,"MAL-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48633,27922,13939.0830078125,25,25.6,82,104,46,55,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.55,16.5,1,46,349,10,"all stems",NA,1634,"MAL-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",55573,27893,13933.4169921875,24.9,25.5,81,96,47,55,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.57,16.48,1,50,350,10,"all stems",NA,1635,"MAL-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50016,27849,13997.8330078125,24.8,25.4,81,94,47,47,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.55,16.47,1,41,181,10,"all stems",NA,1636,"MAL-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49631,27715,13537.1669921875,24.8,25.4,81,94,47,41,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
